,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
5542,-0.151,-0.091,0.964,-35.522,58.228,94.238,4,0
5543,-0.208,-0.337,1.037,-4.517,61.035,76.05,4,0
5544,-0.213,-0.377,1.07,40.527,55.237,55.908,4,1
5545,-0.174,-0.326,1.112,72.266,45.715,33.142,4,0
5546,-0.156,-0.25,1.132,78.613,36.804,16.968,4,0
5547,-0.144,-0.164,1.157,67.871,20.081,-3.052,4,0
5548,-0.108,0.008,1.186,35.339,4.089,-14.954,4,0
5549,-0.086,0.071,1.179,-9.277,-9.705,-16.785,4,0
5550,-0.068,0.093,1.164,-38.025,-16.052,-14.465,4,0
5551,-0.037,0.044,1.183,-74.402,-17.456,-12.512,4,0
5552,-0.047,-0.004,1.202,-102.539,-18.127,-13.733,4,0
5553,-0.093,-0.133,1.229,-122.62,-26.001,-21.362,4,0
5554,-0.092,-0.179,1.228,-135.864,-36.987,-30.273,4,0
5555,-0.09,-0.218,1.238,-142.212,-42.725,-36.072,4,0
5556,-0.133,-0.304,1.272,-146.545,-49.5,-48.889,4,0
5557,-0.16,-0.345,1.295,-140.137,-58.899,-65.735,4,0
5558,-0.196,-0.361,1.261,-129.517,-74.463,-80.444,4,0
5559,-0.167,-0.341,1.219,-122.864,-85.266,-87.524,4,0
5560,-0.143,-0.306,1.171,-119.507,-97.168,-92.041,4,0
5561,-0.041,-0.252,1.097,-122.986,-101.868,-94.421,4,0
5562,-0.042,-0.235,1.09,-130.188,-99.67,-95.459,4,0
5563,0.034,-0.224,1.033,-142.029,-96.741,-94.849,4,0
5564,0.109,-0.228,0.996,-150.269,-95.398,-94.543,4,0
5565,0.161,-0.26,0.958,-155.212,-95.032,-95.52,4,0
5566,0.252,-0.332,0.878,-147.4,-97.107,-95.459,4,0
5567,0.267,-0.373,0.856,-130.554,-99.426,-94.727,4,0
5568,0.299,-0.382,0.828,-121.765,-100.342,-95.276,4,0
5569,0.402,-0.386,0.774,-112.732,-98.145,-95.886,4,0
5570,0.428,-0.368,0.757,-111.694,-93.994,-96.313,4,0
5571,0.472,-0.379,0.704,-114.441,-88.196,-92.285,4,0
5572,0.512,-0.376,0.662,-121.826,-85.754,-88.989,4,0
5573,0.552,-0.402,0.606,-127.38,-86.609,-88.806,4,0
5574,0.641,-0.453,0.506,-130.798,-85.388,-92.712,4,0
5575,0.653,-0.467,0.479,-129.883,-81.848,-98.389,4,0
5576,0.692,-0.429,0.441,-123.84,-75.928,-100.281,4,0
5577,0.7,-0.421,0.45,-117.065,-68.787,-98.45,4,0
5578,0.714,-0.405,0.435,-110.046,-67.017,-94.482,4,0
5579,0.787,-0.38,0.374,-99.67,-72.449,-89.233,4,0
5580,0.797,-0.377,0.352,-90.637,-77.271,-88.562,4,0
5581,0.841,-0.292,0.278,-87.524,-81.36,-89.722,4,0
5582,0.869,-0.261,0.248,-88.684,-79.712,-89.905,4,0
5583,0.905,-0.216,0.228,-91.98,-67.566,-86.853,4,0
5584,0.996,-0.163,0.217,-91.003,-46.326,-82.092,4,0
5585,1.035,-0.158,0.238,-85.449,-19.714,-70.251,4,0
5586,1.032,-0.176,0.286,-75.562,-6.104,-60.547,4,0
5587,0.996,-0.174,0.307,-69.885,-7.996,-58.105,4,0
5588,0.96,-0.175,0.315,-68.542,-22.705,-56.885,4,0
5589,0.938,-0.139,0.258,-70.251,-44.556,-52.917,4,0
5590,0.941,-0.121,0.216,-77.759,-61.462,-46.082,4,0
